SKU,MaterialName,Category,Supplier,UnitPrice,StockQty,Status,UpdatedAt
SKU-020239,Material3239,Consumable,Umbrella,11.13,1673,Backorder,2026-02-15
SKU-020240,Material3240,Raw Material,Acme Corp,12.50,1680,Active,2026-03-26
SKU-020241,Material3241,Component,Umbrella,13.87,1687,Discontinued,2026-04-10
SKU-020242,Material3242,Packaging,Acme Corp,15.24,1694,Pending,2026-05-21
SKU-020243,Material3243,Fixture,Umbrella,16.61,1701,Backorder,2026-06-05
SKU-020244,Material3244,Consumable,Acme Corp,17.98,1708,Active,2026-01-16
SKU-020245,Material3245,Raw Material,Umbrella,19.35,1715,Discontinued,2026-02-27
SKU-020246,Material3246,Component,Acme Corp,20.72,1722,Pending,2026-03-11
SKU-020247,Material3247,Packaging,Umbrella,22.09,1729,Backorder,2026-04-22
SKU-020248,Material3248,Fixture,Acme Corp,23.46,1736,Active,2026-05-06
SKU-020249,Material3249,Consumable,Umbrella,24.83,1743,Discontinued,2026-06-17
SKU-020250,Material3250,Raw Material,Acme Corp,26.20,1750,Pending,2026-01-01
SKU-020251,Material3251,Component,Umbrella,27.57,1757,Backorder,2026-02-12
SKU-020252,Material3252,Packaging,Acme Corp,28.94,1764,Active,2026-03-23
SKU-020253,Material3253,Fixture,Umbrella,30.31,1771,Discontinued,2026-04-07
SKU-020254,Material3254,Consumable,Acme Corp,31.68,1778,Pending,2026-05-18
SKU-020255,Material3255,Raw Material,Umbrella,33.05,1785,Backorder,2026-06-02
SKU-020256,Material3256,Component,Acme Corp,34.42,1792,Active,2026-01-13
SKU-020257,Material3257,Packaging,Umbrella,35.79,1799,Discontinued,2026-02-24
SKU-020258,Material3258,Fixture,Acme Corp,37.16,1806,Pending,2026-03-08
SKU-020259,Material3259,Consumable,Umbrella,38.53,1813,Backorder,2026-04-19
SKU-020260,Material3260,Raw Material,Acme Corp,39.90,1820,Active,2026-05-03
SKU-020261,Material3261,Component,Umbrella,41.27,1827,Discontinued,2026-06-14
SKU-020262,Material3262,Packaging,Acme Corp,42.64,1834,Pending,2026-01-25
SKU-020263,Material3263,Fixture,Umbrella,44.01,1841,Backorder,2026-02-09
SKU-020264,Material3264,Consumable,Acme Corp,45.38,1848,Active,2026-03-20
SKU-020265,Material3265,Raw Material,Umbrella,46.75,1855,Discontinued,2026-04-04
SKU-020266,Material3266,Component,Acme Corp,48.12,1862,Pending,2026-05-15
SKU-020267,Material3267,Packaging,Umbrella,49.49,1869,Backorder,2026-06-26
SKU-020268,Material3268,Fixture,Acme Corp,50.86,1876,Active,2026-01-10
SKU-020269,Material3269,Consumable,Umbrella,52.23,1883,Discontinued,2026-02-21
SKU-020270,Material3270,Raw Material,Acme Corp,53.60,1890,Pending,2026-03-05
SKU-020271,Material3271,Component,Umbrella,54.97,1897,Backorder,2026-04-16
SKU-020272,Material3272,Packaging,Acme Corp,56.34,1904,Active,2026-05-27
SKU-020273,Material3273,Fixture,Umbrella,57.71,1911,Discontinued,2026-06-11
SKU-020274,Material3274,Consumable,Acme Corp,10.18,1918,Pending,2026-01-22
SKU-020275,Material3275,Raw Material,Umbrella,11.55,1925,Backorder,2026-02-06
SKU-020276,Material3276,Component,Acme Corp,12.92,1932,Active,2026-03-17
SKU-020277,Material3277,Packaging,Umbrella,14.29,1939,Discontinued,2026-04-01
SKU-020278,Material3278,Fixture,Acme Corp,15.66,1946,Pending,2026-05-12
SKU-020279,Material3279,Consumable,Umbrella,17.03,1953,Backorder,2026-06-23
SKU-020280,Material3280,Raw Material,Acme Corp,18.40,1960,Active,2026-01-07
SKU-020281,Material3281,Component,Umbrella,19.77,1967,Discontinued,2026-02-18
SKU-020282,Material3282,Packaging,Acme Corp,21.14,1974,Pending,2026-03-02
SKU-020283,Material3283,Fixture,Umbrella,22.51,1981,Backorder,2026-04-13
SKU-020284,Material3284,Consumable,Acme Corp,23.88,1988,Active,2026-05-24
SKU-020285,Material3285,Raw Material,Umbrella,25.25,1995,Discontinued,2026-06-08
SKU-020286,Material3286,Component,Acme Corp,26.62,2,Pending,2026-01-19
SKU-020287,Material3287,Packaging,Umbrella,27.99,9,Backorder,2026-02-03
SKU-020288,Material3288,Fixture,Acme Corp,29.36,16,Active,2026-03-14
SKU-020289,Material3289,Consumable,Umbrella,30.73,23,Discontinued,2026-04-25
SKU-020290,Material3290,Raw Material,Acme Corp,32.10,30,Pending,2026-05-09
SKU-020291,Material3291,Component,Umbrella,33.47,37,Backorder,2026-06-20
SKU-020292,Material3292,Packaging,Acme Corp,34.84,44,Active,2026-01-04
SKU-020293,Material3293,Fixture,Umbrella,36.21,51,Discontinued,2026-02-15
SKU-020294,Material3294,Consumable,Acme Corp,37.58,58,Pending,2026-03-26
SKU-020295,Material3295,Raw Material,Umbrella,38.95,65,Backorder,2026-04-10
SKU-020296,Material3296,Component,Acme Corp,40.32,72,Active,2026-05-21
SKU-020297,Material3297,Packaging,Umbrella,41.69,79,Discontinued,2026-06-05
SKU-020298,Material3298,Fixture,Acme Corp,43.06,86,Pending,2026-01-16
SKU-020299,Material3299,Consumable,Umbrella,44.43,93,Backorder,2026-02-27
SKU-020300,Material3300,Raw Material,Acme Corp,45.80,100,Active,2026-03-11
SKU-020301,Material3301,Component,Umbrella,47.17,107,Discontinued,2026-04-22
SKU-020302,Material3302,Packaging,Acme Corp,48.54,114,Pending,2026-05-06
SKU-020303,Material3303,Fixture,Umbrella,49.91,121,Backorder,2026-06-17
SKU-020304,Material3304,Consumable,Acme Corp,51.28,128,Active,2026-01-01
SKU-020305,Material3305,Raw Material,Umbrella,52.65,135,Discontinued,2026-02-12
SKU-020306,Material3306,Component,Acme Corp,54.02,142,Pending,2026-03-23
SKU-020307,Material3307,Packaging,Umbrella,55.39,149,Backorder,2026-04-07
SKU-020308,Material3308,Fixture,Acme Corp,56.76,156,Active,2026-05-18
SKU-020309,Material3309,Consumable,Umbrella,58.13,163,Discontinued,2026-06-02
SKU-020310,Material3310,Raw Material,Acme Corp,10.60,170,Pending,2026-01-13
SKU-020311,Material3311,Component,Umbrella,11.97,177,Backorder,2026-02-24
SKU-020312,Material3312,Packaging,Acme Corp,13.34,184,Active,2026-03-08
SKU-020313,Material3313,Fixture,Umbrella,14.71,191,Discontinued,2026-04-19
SKU-020314,Material3314,Consumable,Acme Corp,16.08,198,Pending,2026-05-03
SKU-020315,Material3315,Raw Material,Umbrella,17.45,205,Backorder,2026-06-14
SKU-020316,Material3316,Component,Acme Corp,18.82,212,Active,2026-01-25
SKU-020317,Material3317,Packaging,Umbrella,20.19,219,Discontinued,2026-02-09
SKU-020318,Material3318,Fixture,Acme Corp,21.56,226,Pending,2026-03-20
SKU-020319,Material3319,Consumable,Umbrella,22.93,233,Backorder,2026-04-04
SKU-020320,Material3320,Raw Material,Acme Corp,24.30,240,Active,2026-05-15
SKU-020321,Material3321,Component,Umbrella,25.67,247,Discontinued,2026-06-26
SKU-020322,Material3322,Packaging,Acme Corp,27.04,254,Pending,2026-01-10
SKU-020323,Material3323,Fixture,Umbrella,28.41,261,Backorder,2026-02-21
SKU-020324,Material3324,Consumable,Acme Corp,29.78,268,Active,2026-03-05
SKU-020325,Material3325,Raw Material,Umbrella,31.15,275,Discontinued,2026-04-16
SKU-020326,Material3326,Component,Acme Corp,32.52,282,Pending,2026-05-27
SKU-020327,Material3327,Packaging,Umbrella,33.89,289,Backorder,2026-06-11
SKU-020328,Material3328,Fixture,Acme Corp,35.26,296,Active,2026-01-22
SKU-020329,Material3329,Consumable,Umbrella,36.63,303,Discontinued,2026-02-06
SKU-020330,Material3330,Raw Material,Acme Corp,38.00,310,Pending,2026-03-17
SKU-020331,Material3331,Component,Umbrella,39.37,317,Backorder,2026-04-01
SKU-020332,Material3332,Packaging,Acme Corp,40.74,324,Active,2026-05-12
SKU-020333,Material3333,Fixture,Umbrella,42.11,331,Discontinued,2026-06-23
SKU-020334,Material3334,Consumable,Acme Corp,43.48,338,Pending,2026-01-07
SKU-020335,Material3335,Raw Material,Umbrella,44.85,345,Backorder,2026-02-18
SKU-020336,Material3336,Component,Acme Corp,46.22,352,Active,2026-03-02
SKU-020337,Material3337,Packaging,Umbrella,47.59,359,Discontinued,2026-04-13
SKU-020338,Material3338,Fixture,Acme Corp,48.96,366,Pending,2026-05-24
SKU-020339,Material3339,Consumable,Umbrella,50.33,373,Backorder,2026-06-08
SKU-020340,Material3340,Raw Material,Acme Corp,51.70,380,Active,2026-01-19
SKU-020341,Material3341,Component,Umbrella,53.07,387,Discontinued,2026-02-03
SKU-020342,Material3342,Packaging,Acme Corp,54.44,394,Pending,2026-03-14
SKU-020343,Material3343,Fixture,Umbrella,55.81,401,Backorder,2026-04-25
SKU-020344,Material3344,Consumable,Acme Corp,57.18,408,Active,2026-05-09
SKU-020345,Material3345,Raw Material,Umbrella,58.55,415,Discontinued,2026-06-20
SKU-020346,Material3346,Component,Acme Corp,11.02,422,Pending,2026-01-04
SKU-020347,Material3347,Packaging,Umbrella,12.39,429,Backorder,2026-02-15
SKU-020348,Material3348,Fixture,Acme Corp,13.76,436,Active,2026-03-26
SKU-020349,Material3349,Consumable,Umbrella,15.13,443,Discontinued,2026-04-10
SKU-020350,Material3350,Raw Material,Acme Corp,16.50,450,Pending,2026-05-21
SKU-020351,Material3351,Component,Umbrella,17.87,457,Backorder,2026-06-05
SKU-020352,Material3352,Packaging,Acme Corp,19.24,464,Active,2026-01-16
SKU-020353,Material3353,Fixture,Umbrella,20.61,471,Discontinued,2026-02-27
SKU-020354,Material3354,Consumable,Acme Corp,21.98,478,Pending,2026-03-11
SKU-020355,Material3355,Raw Material,Umbrella,23.35,485,Backorder,2026-04-22
SKU-020356,Material3356,Component,Acme Corp,24.72,492,Active,2026-05-06
SKU-020357,Material3357,Packaging,Umbrella,26.09,499,Discontinued,2026-06-17
SKU-020358,Material3358,Fixture,Acme Corp,27.46,506,Pending,2026-01-01
SKU-020359,Material3359,Consumable,Umbrella,28.83,513,Backorder,2026-02-12
SKU-020360,Material3360,Raw Material,Acme Corp,30.20,520,Active,2026-03-23
SKU-020361,Material3361,Component,Umbrella,31.57,527,Discontinued,2026-04-07
SKU-020362,Material3362,Packaging,Acme Corp,32.94,534,Pending,2026-05-18
SKU-020363,Material3363,Fixture,Umbrella,34.31,541,Backorder,2026-06-02
SKU-020364,Material3364,Consumable,Acme Corp,35.68,548,Active,2026-01-13
SKU-020365,Material3365,Raw Material,Umbrella,37.05,555,Discontinued,2026-02-24
SKU-020366,Material3366,Component,Acme Corp,38.42,562,Pending,2026-03-08
SKU-020367,Material3367,Packaging,Umbrella,39.79,569,Backorder,2026-04-19
SKU-020368,Material3368,Fixture,Acme Corp,41.16,576,Active,2026-05-03
SKU-020369,Material3369,Consumable,Umbrella,42.53,583,Discontinued,2026-06-14
SKU-020370,Material3370,Raw Material,Acme Corp,43.90,590,Pending,2026-01-25
SKU-020371,Material3371,Component,Umbrella,45.27,597,Backorder,2026-02-09
SKU-020372,Material3372,Packaging,Acme Corp,46.64,604,Active,2026-03-20
SKU-020373,Material3373,Fixture,Umbrella,48.01,611,Discontinued,2026-04-04
SKU-020374,Material3374,Consumable,Acme Corp,49.38,618,Pending,2026-05-15
SKU-020375,Material3375,Raw Material,Umbrella,50.75,625,Backorder,2026-06-26
SKU-020376,Material3376,Component,Acme Corp,52.12,632,Active,2026-01-10
SKU-020377,Material3377,Packaging,Umbrella,53.49,639,Discontinued,2026-02-21
SKU-020378,Material3378,Fixture,Acme Corp,54.86,646,Pending,2026-03-05
SKU-020379,Material3379,Consumable,Umbrella,56.23,653,Backorder,2026-04-16
SKU-020380,Material3380,Raw Material,Acme Corp,57.60,660,Active,2026-05-27
SKU-020381,Material3381,Component,Umbrella,10.07,667,Discontinued,2026-06-11
SKU-020382,Material3382,Packaging,Acme Corp,11.44,674,Pending,2026-01-22
SKU-020383,Material3383,Fixture,Umbrella,12.81,681,Backorder,2026-02-06
SKU-020384,Material3384,Consumable,Acme Corp,14.18,688,Active,2026-03-17
SKU-020385,Material3385,Raw Material,Umbrella,15.55,695,Discontinued,2026-04-01
SKU-020386,Material3386,Component,Acme Corp,16.92,702,Pending,2026-05-12
SKU-020387,Material3387,Packaging,Umbrella,18.29,709,Backorder,2026-06-23
SKU-020388,Material3388,Fixture,Acme Corp,19.66,716,Active,2026-01-07
SKU-020389,Material3389,Consumable,Umbrella,21.03,723,Discontinued,2026-02-18
SKU-020390,Material3390,Raw Material,Acme Corp,22.40,730,Pending,2026-03-02
SKU-020391,Material3391,Component,Umbrella,23.77,737,Backorder,2026-04-13
SKU-020392,Material3392,Packaging,Acme Corp,25.14,744,Active,2026-05-24
SKU-020393,Material3393,Fixture,Umbrella,26.51,751,Discontinued,2026-06-08
SKU-020394,Material3394,Consumable,Acme Corp,27.88,758,Pending,2026-01-19
SKU-020395,Material3395,Raw Material,Umbrella,29.25,765,Backorder,2026-02-03
SKU-020396,Material3396,Component,Acme Corp,30.62,772,Active,2026-03-14
SKU-020397,Material3397,Packaging,Umbrella,31.99,779,Discontinued,2026-04-25
SKU-020398,Material3398,Fixture,Acme Corp,33.36,786,Pending,2026-05-09
SKU-020399,Material3399,Consumable,Umbrella,34.73,793,Backorder,2026-06-20
SKU-020400,Material3400,Raw Material,Acme Corp,36.10,800,Active,2026-01-04
SKU-020401,Material3401,Component,Umbrella,37.47,807,Discontinued,2026-02-15
SKU-020402,Material3402,Packaging,Acme Corp,38.84,814,Pending,2026-03-26
SKU-020403,Material3403,Fixture,Umbrella,40.21,821,Backorder,2026-04-10
SKU-020404,Material3404,Consumable,Acme Corp,41.58,828,Active,2026-05-21
SKU-020405,Material3405,Raw Material,Umbrella,42.95,835,Discontinued,2026-06-05
SKU-020406,Material3406,Component,Acme Corp,44.32,842,Pending,2026-01-16
SKU-020407,Material3407,Packaging,Umbrella,45.69,849,Backorder,2026-02-27
SKU-020408,Material3408,Fixture,Acme Corp,47.06,856,Active,2026-03-11
SKU-020409,Material3409,Consumable,Umbrella,48.43,863,Discontinued,2026-04-22
SKU-020410,Material3410,Raw Material,Acme Corp,49.80,870,Pending,2026-05-06
SKU-020411,Material3411,Component,Umbrella,51.17,877,Backorder,2026-06-17
SKU-020412,Material3412,Packaging,Acme Corp,52.54,884,Active,2026-01-01
SKU-020413,Material3413,Fixture,Umbrella,53.91,891,Discontinued,2026-02-12
SKU-020414,Material3414,Consumable,Acme Corp,55.28,898,Pending,2026-03-23
SKU-020415,Material3415,Raw Material,Umbrella,56.65,905,Backorder,2026-04-07
SKU-020416,Material3416,Component,Acme Corp,58.02,912,Active,2026-05-18
SKU-020417,Material3417,Packaging,Umbrella,10.49,919,Discontinued,2026-06-02
SKU-020418,Material3418,Fixture,Acme Corp,11.86,926,Pending,2026-01-13
SKU-020419,Material3419,Consumable,Umbrella,13.23,933,Backorder,2026-02-24
SKU-020420,Material3420,Raw Material,Acme Corp,14.60,940,Active,2026-03-08
SKU-020421,Material3421,Component,Umbrella,15.97,947,Discontinued,2026-04-19
SKU-020422,Material3422,Packaging,Acme Corp,17.34,954,Pending,2026-05-03
SKU-020423,Material3423,Fixture,Umbrella,18.71,961,Backorder,2026-06-14
SKU-020424,Material3424,Consumable,Acme Corp,20.08,968,Active,2026-01-25
SKU-020425,Material3425,Raw Material,Umbrella,21.45,975,Discontinued,2026-02-09
SKU-020426,Material3426,Component,Acme Corp,22.82,982,Pending,2026-03-20
SKU-020427,Material3427,Packaging,Umbrella,24.19,989,Backorder,2026-04-04
SKU-020428,Material3428,Fixture,Acme Corp,25.56,996,Active,2026-05-15
SKU-020429,Material3429,Consumable,Umbrella,26.93,1003,Discontinued,2026-06-26
SKU-020430,Material3430,Raw Material,Acme Corp,28.30,1010,Pending,2026-01-10
SKU-020431,Material3431,Component,Umbrella,29.67,1017,Backorder,2026-02-21
SKU-020432,Material3432,Packaging,Acme Corp,31.04,1024,Active,2026-03-05
SKU-020433,Material3433,Fixture,Umbrella,32.41,1031,Discontinued,2026-04-16
SKU-020434,Material3434,Consumable,Acme Corp,33.78,1038,Pending,2026-05-27
SKU-020435,Material3435,Raw Material,Umbrella,35.15,1045,Backorder,2026-06-11
SKU-020436,Material3436,Component,Acme Corp,36.52,1052,Active,2026-01-22
SKU-020437,Material3437,Packaging,Umbrella,37.89,1059,Discontinued,2026-02-06
SKU-020438,Material3438,Fixture,Acme Corp,39.26,1066,Pending,2026-03-17
SKU-020439,Material3439,Consumable,Umbrella,40.63,1073,Backorder,2026-04-01
SKU-020440,Material3440,Raw Material,Acme Corp,42.00,1080,Active,2026-05-12
SKU-020441,Material3441,Component,Umbrella,43.37,1087,Discontinued,2026-06-23
SKU-020442,Material3442,Packaging,Acme Corp,44.74,1094,Pending,2026-01-07
SKU-020443,Material3443,Fixture,Umbrella,46.11,1101,Backorder,2026-02-18
SKU-020444,Material3444,Consumable,Acme Corp,47.48,1108,Active,2026-03-02
SKU-020445,Material3445,Raw Material,Umbrella,48.85,1115,Discontinued,2026-04-13
SKU-020446,Material3446,Component,Acme Corp,50.22,1122,Pending,2026-05-24
SKU-020447,Material3447,Packaging,Umbrella,51.59,1129,Backorder,2026-06-08
SKU-020448,Material3448,Fixture,Acme Corp,52.96,1136,Active,2026-01-19
SKU-020449,Material3449,Consumable,Umbrella,54.33,1143,Discontinued,2026-02-03
SKU-020450,Material3450,Raw Material,Acme Corp,55.70,1150,Pending,2026-03-14
SKU-020451,Material3451,Component,Umbrella,57.07,1157,Backorder,2026-04-25
SKU-020452,Material3452,Packaging,Acme Corp,58.44,1164,Active,2026-05-09
SKU-020453,Material3453,Fixture,Umbrella,10.91,1171,Discontinued,2026-06-20
SKU-020454,Material3454,Consumable,Acme Corp,12.28,1178,Pending,2026-01-04
SKU-020455,Material3455,Raw Material,Umbrella,13.65,1185,Backorder,2026-02-15
SKU-020456,Material3456,Component,Acme Corp,15.02,1192,Active,2026-03-26
SKU-020457,Material3457,Packaging,Umbrella,16.39,1199,Discontinued,2026-04-10
SKU-020458,Material3458,Fixture,Acme Corp,17.76,1206,Pending,2026-05-21
SKU-020459,Material3459,Consumable,Umbrella,19.13,1213,Backorder,2026-06-05
SKU-020460,Material3460,Raw Material,Acme Corp,20.50,1220,Active,2026-01-16
SKU-020461,Material3461,Component,Umbrella,21.87,1227,Discontinued,2026-02-27
SKU-020462,Material3462,Packaging,Acme Corp,23.24,1234,Pending,2026-03-11
SKU-020463,Material3463,Fixture,Umbrella,24.61,1241,Backorder,2026-04-22
SKU-020464,Material3464,Consumable,Acme Corp,25.98,1248,Active,2026-05-06
SKU-020465,Material3465,Raw Material,Umbrella,27.35,1255,Discontinued,2026-06-17
SKU-020466,Material3466,Component,Acme Corp,28.72,1262,Pending,2026-01-01
SKU-020467,Material3467,Packaging,Umbrella,30.09,1269,Backorder,2026-02-12
SKU-020468,Material3468,Fixture,Acme Corp,31.46,1276,Active,2026-03-23
SKU-020469,Material3469,Consumable,Umbrella,32.83,1283,Discontinued,2026-04-07
SKU-020470,Material3470,Raw Material,Acme Corp,34.20,1290,Pending,2026-05-18
SKU-020471,Material3471,Component,Umbrella,35.57,1297,Backorder,2026-06-02
SKU-020472,Material3472,Packaging,Acme Corp,36.94,1304,Active,2026-01-13
SKU-020473,Material3473,Fixture,Umbrella,38.31,1311,Discontinued,2026-02-24
SKU-020474,Material3474,Consumable,Acme Corp,39.68,1318,Pending,2026-03-08
SKU-020475,Material3475,Raw Material,Umbrella,41.05,1325,Backorder,2026-04-19
SKU-020476,Material3476,Component,Acme Corp,42.42,1332,Active,2026-05-03
SKU-020477,Material3477,Packaging,Umbrella,43.79,1339,Discontinued,2026-06-14
SKU-020478,Material3478,Fixture,Acme Corp,45.16,1346,Pending,2026-01-25
SKU-020479,Material3479,Consumable,Umbrella,46.53,1353,Backorder,2026-02-09
SKU-020480,Material3480,Raw Material,Acme Corp,47.90,1360,Active,2026-03-20
SKU-020481,Material3481,Component,Umbrella,49.27,1367,Discontinued,2026-04-04
SKU-020482,Material3482,Packaging,Acme Corp,50.64,1374,Pending,2026-05-15
SKU-020483,Material3483,Fixture,Umbrella,52.01,1381,Backorder,2026-06-26
SKU-020484,Material3484,Consumable,Acme Corp,53.38,1388,Active,2026-01-10
SKU-020485,Material3485,Raw Material,Umbrella,54.75,1395,Discontinued,2026-02-21
SKU-020486,Material3486,Component,Acme Corp,56.12,1402,Pending,2026-03-05
SKU-020487,Material3487,Packaging,Umbrella,57.49,1409,Backorder,2026-04-16
SKU-020488,Material3488,Fixture,Acme Corp,58.86,1416,Active,2026-05-27
SKU-020489,Material3489,Consumable,Umbrella,11.33,1423,Discontinued,2026-06-11
SKU-020490,Material3490,Raw Material,Acme Corp,12.70,1430,Pending,2026-01-22
SKU-020491,Material3491,Component,Umbrella,14.07,1437,Backorder,2026-02-06
SKU-020492,Material3492,Packaging,Acme Corp,15.44,1444,Active,2026-03-17
SKU-020493,Material3493,Fixture,Umbrella,16.81,1451,Discontinued,2026-04-01
SKU-020494,Material3494,Consumable,Acme Corp,18.18,1458,Pending,2026-05-12
SKU-020495,Material3495,Raw Material,Umbrella,19.55,1465,Backorder,2026-06-23
SKU-020496,Material3496,Component,Acme Corp,20.92,1472,Active,2026-01-07
SKU-020497,Material3497,Packaging,Umbrella,22.29,1479,Discontinued,2026-02-18
SKU-020498,Material3498,Fixture,Acme Corp,23.66,1486,Pending,2026-03-02
SKU-020499,Material3499,Consumable,Umbrella,25.03,1493,Backorder,2026-04-13
SKU-020500,Material3500,Raw Material,Acme Corp,26.40,1500,Active,2026-05-24
SKU-020501,Material3501,Component,Umbrella,27.77,1507,Discontinued,2026-06-08
SKU-020502,Material3502,Packaging,Acme Corp,29.14,1514,Pending,2026-01-19
SKU-020503,Material3503,Fixture,Umbrella,30.51,1521,Backorder,2026-02-03
